index,timestamp,sof,msg_class,flags,length,direction,stream_id,raw_hex
46,0.24373611111111113,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa010022d2000000000000000000000000000000000000000000000000000000000000000000
47,0.24903472222222223,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002274000000000000000000000000000000000000000000000000000000000000000000
48,0.2543333333333333,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa010022cd000000000000000000000000000000000000000000000000000000000000000000
49,0.2596319444444445,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002234000000000000000000000000000000000000000000000000000000000000000000
50,0.26493055555555556,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa0100220f000000000000000000000000000000000000000000000000000000000000000000
51,0.2702291666666667,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa010022e5000000000000000000000000000000000000000000000000000000000000000000
52,0.2755277777777778,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002226000000000000000000000000000000000000000000000000000000000000000000
53,0.2808263888888889,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa0100221b000000000000000000000000000000000000000000000000000000000000000000
54,0.286125,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa010022fc000000000000000000000000000000000000000000000000000000000000000000
55,0.2914236111111111,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002247000000000000000000000000000000000000000000000000000000000000000000
56,0.2967222222222222,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa010022ad000000000000000000000000000000000000000000000000000000000000000000
57,0.30202083333333335,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002226000000000000000000000000000000000000000000000000000000000000000000
58,0.3073194444444445,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa0100224d000000000000000000000000000000000000000000000000000000000000000000
59,0.31261805555555555,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002225000000000000000000000000000000000000000000000000000000000000000000
60,0.3179166666666667,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002235000000000000000000000000000000000000000000000000000000000000000000
61,0.3232152777777778,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa010022a2000000000000000000000000000000000000000000000000000000000000000000
62,0.3285138888888889,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa010022c8000000000000000000000000000000000000000000000000000000000000000000
63,0.3338125,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002210000000000000000000000000000000000000000000000000000000000000000000
64,0.33911111111111114,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002259000000000000000000000000000000000000000000000000000000000000000000
65,0.3444097222222222,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa010022f4000000000000000000000000000000000000000000000000000000000000000000
66,0.34970833333333334,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa010022a5000000000000000000000000000000000000000000000000000000000000000000
67,0.35500694444444447,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa010022ed000000000000000000000000000000000000000000000000000000000000000000
68,0.36030555555555555,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa0100220a000000000000000000000000000000000000000000000000000000000000000000
69,0.3656041666666667,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa010022cb000000000000000000000000000000000000000000000000000000000000000000
70,0.3709027777777778,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa0100221b000000000000000000000000000000000000000000000000000000000000000000
71,0.3762013888888889,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa010022db000000000000000000000000000000000000000000000000000000000000000000
72,0.38150000000000006,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002283000000000000000000000000000000000000000000000000000000000000000000
73,0.38679861111111113,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002248000000000000000000000000000000000000000000000000000000000000000000
74,0.3920972222222222,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002201000000000000000000000000000000000000000000000000000000000000000000
75,0.39739583333333334,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa0100222c000000000000000000000000000000000000000000000000000000000000000000
76,0.40269444444444447,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002280000000000000000000000000000000000000000000000000000000000000000000
77,0.40799305555555554,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa0100220a000000000000000000000000000000000000000000000000000000000000000000
78,0.4132916666666667,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002203000000000000000000000000000000000000000000000000000000000000000000
79,0.4185902777777778,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002281000000000000000000000000000000000000000000000000000000000000000000
80,0.42388888888888887,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa0100228d000000000000000000000000000000000000000000000000000000000000000000
81,0.42918750000000006,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa0100220d000000000000000000000000000000000000000000000000000000000000000000
